ServiceNo,Operator,Direction,StopSequence,BusStopCode,Distance,WD_FirstBus,WD_LastBus,SAT_FirstBus,SAT_LastBus,SUN_FirstBus,SUN_LastBus,RoadName,Description,Latitude,Longitude
100,SBST,1,42,14171,17.4,0628,0037,0630,0037,0627,0035,Telok Blangah Rd,Opp Yeo's Bldg,1.27145959833005,103.80654857059398
100,SBST,1,43,15041,18.1,0631,0039,0633,0038,0629,0037,Alexandra Rd,Alexandra Retail Ctr,1.274632,103.801892
100,SBST,1,44,15051,18.4,0632,0040,0634,0039,0630,0038,Alexandra Rd,Alexandra Pt,1.276978,103.8023815
100,SBST,1,45,18011,18.9,0633,0041,0635,0040,0631,0039,Alexandra Rd,Aft Hortpark,1.28087089714667,103.8021033300325
100,SBST,1,46,11511,19.5,0635,0042,0637,0042,0633,0041,Alexandra Rd,Alexandra Hosp,1.2859468736223,103.80251884462383
100,SBST,1,47,11021,20.0,0636,0043,0639,0043,0635,0042,Queensway,Aft Queenstown NPC HQ,1.28941805603102,103.80228694398484
100,SBST,1,48,11031,20.3,0637,0044,0640,0044,0636,0043,Queensway,Opp Queen's Cl,1.29119666696879,103.80045500000118
100,SBST,1,49,11041,21.0,0639,0046,0642,0046,0638,0044,Queensway,Aft C'wealth Dr,1.29624499998226,103.79952333299494
100,SBST,1,50,11051,21.4,0640,0047,0643,0047,0639,0045,Queensway,Opp Queenstown Polyclinic,1.29872166703909,103.8002979755481
100,SBST,1,51,11161,21.9,0642,0048,0644,0048,0640,0046,C'wealth Ave,C'Wealth Stn Exit A/D,1.30213305598263,103.7983908330214
100,SBST,1,52,11171,22.4,0644,0050,0646,0050,0642,0048,C'wealth Ave,Opp Blk 7B,1.30535666699303,103.79479722196947
100,SBST,1,53,11181,22.8,0645,0051,0647,0051,0644,0049,C'wealth Ave,Opp Blk 43,1.30722333300814,103.79227638896938
100,SBST,1,54,11351,23.3,0647,0053,0648,0052,0646,0050,Ghim Moh Rd,Blk 13,1.30934571218561,103.78945112775229
100,SBST,1,55,11009,23.6,0648,0054,0649,0053,0647,0051,Ghim Moh Rd,Ghim Moh Ter,1.3110673548964,103.78932237623977
100,SBST,2,1,11009,0.0,0600,2400,0600,2400,0600,2400,Ghim Moh Rd,Ghim Moh Ter,1.3110673548964,103.78932237623977
100,SBST,2,2,11359,0.2,0601,0001,0601,0001,0601,0001,Ghim Moh Rd,Opp Blk 13,1.30931022636473,103.78968608347115
100,SBST,2,3,11189,0.6,0603,0003,0603,0003,0603,0003,C'wealth Ave,Blk 43,1.30740138898924,103.79254222202354
100,SBST,2,4,11179,0.8,0604,0004,0604,0004,0604,0005,C'wealth Ave,Blk 8,1.30627521395682,103.79427940117534
100,SBST,2,5,11169,1.4,0607,0007,0607,0007,0606,0008,C'wealth Ave,C'Wealth Stn Exit B/C,1.30270500001823,103.79838166697326
100,SBST,2,6,11059,2.0,0609,0009,0609,0009,0608,0010,Queensway,Queenstown Polyclinic,1.29882892782979,103.80097389222824
100,SBST,2,7,11049,2.4,0610,0010,0610,0010,0609,0011,Queensway,Opp Blessed Sacrament Ch,1.2954609366563,103.79952549937242
100,SBST,2,8,11039,2.8,0612,0011,0611,0011,0610,0013,Queensway,Blk 19,1.29245762862665,103.79998683928974
100,SBST,2,9,11029,3.2,0613,0012,0612,0011,0610,0014,Queensway,Blk 166,1.29013472201419,103.80202111098816
100,SBST,2,10,11519,3.8,0615,0014,0614,0013,0612,0016,Alexandra Rd,Opp Queensway Shop Ctr,1.28665742231261,103.80334129425304
100,SBST,2,11,18019,4.5,0617,0016,0616,0015,0614,0017,Alexandra Rd,Bef Telok Blangah Hill Pk,1.28091055556275,103.80252305556164
100,SBST,2,12,15059,5.0,0619,0017,0617,0017,0615,0018,Alexandra Rd,Opp Alexandra Pt,1.27686194443878,103.80270111113056
100,SBST,2,13,15049,5.3,0620,0018,0618,0018,0616,0018,Alexandra Rd,Opp Alexandra Retail Ctr,1.274590541032,103.80216344738956
100,SBST,2,14,14189,5.7,0621,0018,0619,0019,0616,0019,Telok Blangah Rd,Aft Alexandra Rd,1.27269303340787,103.80398363214624
100,SBST,2,15,14179,6.0,0622,0019,0620,0020,0617,0019,Telok Blangah Rd,Yeo's Bldg,1.27188454577735,103.80630000533796
100,SBST,2,16,14169,6.4,0623,0020,0621,0021,0618,0020,Telok Blangah Rd,Opp Telok Blangah Stn,1.27118550385957,103.80941810434496
100,SBST,2,17,14159,6.9,0624,0021,0623,0022,0619,0021,Telok Blangah Rd,Bef Chr Community Chapel,1.26994046445496,103.81315419081788
100,SBST,2,18,14139,7.3,0626,0022,0624,0024,0621,0022,Telok Blangah Rd,Bef Seah Im Rd,1.2686352773503,103.81546952380808
100,SBST,2,19,14129,7.8,0627,0023,0626,0025,0622,0023,Telok Blangah Rd,Harbourfront Stn Exit A,1.26607869101924,103.81977877391114
100,SBST,2,20,14119,8.1,0628,0024,0627,0026,0623,0024,Telok Blangah Rd,Opp VivoCity,1.26592360897281,103.8222827803663
100,SBST,2,21,14109,8.8,0629,0025,0628,0027,0624,0025,Keppel Rd,Keppel DP Blk 517,1.26804601553507,103.8272249050558
100,SBST,2,22,14089,9.2,0630,0026,0629,0027,0624,0026,Keppel Rd,Opp Tg Pagar DP Blk F5,1.27046005041763,103.829792773326
100,SBST,2,23,14069,10.0,0633,0028,0632,0029,0626,0028,Keppel Rd,Former Railway Stn,1.272538056,103.8364069
100,SBST,2,24,5641,10.6,0634,0029,0633,0030,0627,0029,Keppel Rd,Bef Cantonment Rd,1.27272393115133,103.84140618785226
100,SBST,2,25,3222,11.0,0636,0030,0634,0031,0628,0030,Anson Rd,Hub Synergy Pt,1.27397836925637,103.84489562922414
100,SBST,2,26,3111,11.7,0638,0032,0636,0033,0630,0032,Robinson Rd,Aft Capital Twr,1.2778259536079,103.8481011719729
100,SBST,2,27,3031,12.3,0640,0034,0638,0035,0632,0034,Robinson Rd,Raffles Pl Stn Exit F,1.28207492207952,103.85086074925066
100,SBST,2,28,3011,12.9,0642,0036,0640,0036,0633,0036,Fullerton Rd,Fullerton Sq,1.28561840945474,103.85342223246428
100,SBST,2,29,2111,13.5,0645,0038,0642,0038,0636,0038,Esplanade Dr,Esplanade Bridge,1.29095592348389,103.85453419435228
100,SBST,2,30,1611,14.1,0647,0040,0644,0039,0638,0040,Beach Rd,Aft Raffles Hotel,1.29527259171342,103.85533686181174
100,SBST,2,31,1621,14.3,0648,0041,0645,0040,0639,0041,Beach Rd,Opp Shaw Twrs,1.29695888888745,103.85655611109846
100,SBST,2,32,1511,14.6,0649,0042,0646,0041,0640,0042,Beach Rd,Opp The Gateway,1.29919826103807,103.85864518302436
100,SBST,2,33,1521,14.9,0649,0043,0648,0041,0642,0044,Beach Rd,Opp Plaza Parkroyal,1.30088304437602,103.86066098182194
100,SBST,2,34,1411,15.2,0630,0044,0649,0042,0643,0045,Beach Rd,Opp St. John HQ,1.30211332865049,103.86295598167332
100,SBST,2,35,1421,15.5,0632,0046,0650,0045,0645,0046,Beach Rd,Opp Golden Mile Cplx,1.30338444400173,103.8648388889864
100,SBST,2,36,1341,16.0,0633,0047,0652,0046,0646,0047,Crawford St,Southbank,1.30647555600578,103.86452527798744
100,SBST,2,37,80011,16.7,0635,0049,0654,0048,0647,0048,Kallang Rd,AFT PADANG JERINGAU,1.30972720802554,103.86737828692956
100,SBST,2,38,80031,17.2,0636,0050,0656,0049,0648,0049,Sims Ave,Kallang Stn,1.31107705658993,103.8713149052975
100,SBST,2,39,80051,17.5,0638,0051,0657,0050,0649,0050,Sims Ave,Aft Lor 1 Geylang,1.31251499997324,103.87326194447364
100,SBST,2,40,80071,17.9,0640,0052,0659,0051,0650,0051,Sims Ave,Yi Xiu Fty Bldg,1.31380009198455,103.8765539400638
100,SBST,2,41,80091,18.4,0642,0053,0702,0053,0652,0053,Sims Ave,Bef Lor 23 Geylang,1.31489775184137,103.88095141640784
100,SBST,2,42,81081,18.6,0643,0053,0703,0054,0653,0054,Aljunied Rd,Opp Aljunied Stn,1.31621665907428,103.88168156879212
100,SBST,2,43,81091,19.0,0645,0054,0704,0055,0654,0055,Aljunied Rd,Sims Urban Oasis,1.31935333297674,103.88173111103306
100,SBST,2,44,70011,19.4,0647,0055,0706,0056,0655,0056,Aljunied Rd,Opp Blk 125,1.32317687661433,103.88116008329276
100,SBST,2,45,70021,19.8,0648,0055,0707,0056,0656,0057,Aljunied Rd,Opp Canossa Convent Pr,1.32640814876454,103.88033937941422
100,SBST,2,46,70031,20.1,0650,0056,0708,0057,0657,0058,Aljunied Rd,Opp Aljunied Pk,1.3292670732562,103.87941087761013
100,SBST,2,47,70041,20.6,0652,0058,0709,0059,0659,0100,Upp Aljunied Rd,Opp Blk 4,1.33340805598283,103.87841250002135
100,SBST,2,48,70051,20.9,0654,0100,0710,0100,0700,0102,Upp Aljunied Rd,Aft Joo Seng Rd,1.33627202154131,103.87777948299752
100,SBST,2,49,70061,21.4,0656,0101,0712,0101,0701,0103,Upp Aljunied Rd,Bef Bidadari Pk Dr,1.3375,103.87444
100,SBST,2,50,61031,21.9,0658,0103,0713,0103,0702,0105,Upp S'goon Rd,Woodleigh Stn Exit B,1.33836472248768,103.8704496726279
100,SBST,2,51,61041,22.2,0659,0104,0715,0104,0703,0106,Upp S'goon Rd,Bef Braddell Rd,1.34142999996834,103.87049194397346
100,SBST,2,52,62111,22.6,0701,0105,0716,0105,0704,0107,Upp S'goon Rd,Aft Sommerville Rd,1.34509852230089,103.87077171254076
100,SBST,2,53,62121,22.8,0702,0106,0717,0106,0705,0107,Upp S'goon Rd,Aft Wolskel Rd,1.34682778451192,103.87156809881778
100,SBST,2,54,66009,23.3,0705,0107,0720,0108,0708,0108,S'goon Ave 2,S'Goon Int,1.35046610176969,103.87168992264615
100A,SBST,1,1,66009,0.0,0630,1942,-,-,-,-,S'goon Ave 2,S'Goon Int,1.35046610176969,103.87168992264615
100A,SBST,1,2,62129,0.6,0633,1946,-,-,-,-,Upp S'goon Rd,Blk 403,1.34698958928417,103.872054885247
100A,SBST,1,3,62119,0.9,0635,1948,-,-,-,-,Upp S'goon Rd,Aft Sunshine Lodge,1.34483265931476,103.8710922003054
100A,SBST,1,4,61049,1.2,0637,1950,-,-,-,-,Upp S'goon Rd,Aft Bartley Rd,1.34196277802503,103.8709686110327
100A,SBST,1,5,61039,1.6,0639,1952,-,-,-,-,Upp S'goon Rd,Woodleigh Stn Exit A,1.33845332842129,103.87084881783568
100A,SBST,1,6,70069,2.0,0641,1953,-,-,-,-,Upp Aljunied Rd,Aft Bidadari Pk Dr,1.337778056,103.8736111
100A,SBST,1,7,70059,2.7,0643,1956,-,-,-,-,Upp Aljunied Rd,Blk 7,1.33477611102342,103.8783116670176
100A,SBST,1,8,70049,2.9,0644,1957,-,-,-,-,Upp Aljunied Rd,Aft Blk 4,1.33290666703267,103.87871499999147
100A,SBST,1,9,70039,3.3,0646,1958,-,-,-,-,Aljunied Rd,Aljunied Pk,1.32930256265165,103.87975573742912
100A,SBST,1,10,70029,3.6,0647,1959,-,-,-,-,Aljunied Rd,Aft Canossa Convent Pr,1.32662552821417,103.88054354805392
100A,SBST,1,11,70019,4.0,0649,2001,-,-,-,-,Aljunied Rd,Blk 125,1.32322990499562,103.88145725676176
100A,SBST,1,12,81099,4.4,0650,2002,-,-,-,-,Aljunied Rd,Blk 102,1.31982276662398,103.88194665985093
100A,SBST,1,13,81089,4.8,0652,2004,-,-,-,-,Aljunied Rd,Aljunied Stn,1.31628194302502,103.88202243551632
101,SBST,1,1,66009,0.0,0515,2400,0515,2400,0515,2400,S'goon Ave 2,S'Goon Int,1.35046610176969,103.87168992264615
101,SBST,1,2,62131,0.5,0517,0002,0517,0002,0517,0002,Upp S'goon Rd,S'Goon Stn Exit H,1.3489790064228,103.87277432797596
101,SBST,1,3,62141,0.9,0518,0003,0518,0003,0518,0004,Upp S'goon Rd,Opp Blk 1,1.35149112412235,103.87515194713768
101,SBST,1,4,63011,1.4,0520,0005,0520,0005,0520,0006,Upp S'goon Rd,Opp Upp S'Goon Shop Ctr,1.35432115760902,103.87823575937183
101,SBST,1,5,63021,1.9,0521,0007,0522,0007,0522,0008,Upp S'goon Rd,The Helping Hand,1.3570580828827,103.8816161308762
101,SBST,1,6,63031,2.5,0515,0009,0515,0009,0515,0010,Upp S'goon Rd,Kovan Stn Exit B,1.36050444441455,103.88535194446015
101,SBST,1,7,63041,2.8,0516,0010,0516,0010,0516,0011,Upp S'goon Rd,Opp Glad Tidings Ch,1.36259166703136,103.88754805602412
101,SBST,1,8,63051,3.0,0517,0011,0517,0011,0517,0012,Upp S'goon Rd,Opp Blk 370,1.36415166798646,103.8891427848695
101,SBST,1,9,63061,3.3,0518,0012,0518,0013,0518,0014,Upp S'goon Rd,Opp Blk 25,1.36623834226067,103.89129134480063
101,SBST,1,10,64011,3.5,0519,0013,0518,0014,0519,0015,Upp S'goon Rd,Naung Residence,1.36756333302324,103.8927594439902
101,SBST,1,11,64541,4.1,0521,0015,0521,0016,0521,0017,Hougang Ctrl,Hougang Ctrl Int,1.37122666703205,103.89261000001046
101,SBST,1,12,64551,4.4,0522,0016,0522,0018,0522,0018,Hougang Ctrl,Blk 836,1.36988818748014,103.89033436772392
101,SBST,1,13,64529,4.6,0523,0017,0523,0019,0523,0019,Hougang Ave 4,Hougang Polyclinic,1.3699286957754,103.88933520735068
101,SBST,1,14,64339,4.9,0524,0019,0524,0020,0524,0020,Hougang Ave 4,Blk 602,1.37136834322266,103.88702988625133
101,SBST,1,15,64341,5.1,0526,0020,0526,0022,0526,0022,Hougang Ave 8,Bef Blk 683,1.3729130421635,103.88633750747994
101,SBST,1,16,64351,5.4,0527,0021,0527,0023,0527,0023,Hougang Ave 8,Opp Montfort Sch,1.37481110511316,103.88808212175417
101,SBST,1,17,64431,5.9,0529,0024,0529,0026,0529,0025,Hougang St 51,Blk 568,1.37809447450304,103.889302789766
101,SBST,1,18,64441,6.2,0529,0025,0529,0027,0529,0026,Hougang St 51,Hougang G. Shop Mall,1.37980640697067,103.88818499902484
101,SBST,1,19,64461,6.5,0531,0027,0530,0029,0530,0028,Buangkok Green,Blk 579,1.37938472998807,103.88640309201648
101,SBST,1,20,66499,6.8,0532,0028,0532,0030,0532,0029,Buangkok Green,Blk 911,1.37912306945844,103.88326933020046
101,SBST,1,21,66541,7.1,0534,0030,0533,0032,0533,0031,Buangkok Link,Blk 980C,1.37977511312504,103.88135493816362
101,SBST,1,22,66551,7.3,0535,0031,0534,0033,0534,0032,Buangkok Link,Blk 984,1.38172660405235,103.88144339399804
101,SBST,1,23,66561,7.5,0536,0033,0535,0034,0535,0033,Buangkok Link,Outside Blk 991B,1.383486,103.882607
101,SBST,1,24,66571,7.9,0537,0036,0536,0035,0536,0034,Buangkok Cres,Opp Blk 998B,1.384484444,103.8813056
101,SBST,1,25,66581,8.2,0538,0036,0537,0036,0537,0035,Buangkok Cres,Blk 986B,1.382511944,103.8797475
101,SBST,1,26,66549,8.7,0539,0037,0538,0037,0538,0036,Buangkok Link,Opp Blk 980C,1.38029830580566,103.88167284722846
101,SBST,1,27,66491,8.9,0539,0038,0539,0038,0539,0037,Buangkok Green,Opp Blk 910,1.37936944398935,103.88260194401968
101,SBST,1,28,64619,9.2,0540,0038,0540,0039,0540,0038,Hougang Ave 4,Opp Blk 913,1.37809338718149,103.88468027114664
101,SBST,1,29,64561,9.5,0541,0039,0540,0039,0540,0038,Hougang St 51,Blk 574,1.37715998902026,103.88690877548076
101,SBST,1,30,64359,10.0,0542,0040,0542,0041,0542,0040,Hougang Ave 8,Montfort Sch,1.37528677811119,103.88918760776436
101,SBST,1,31,64349,10.4,0543,0040,0543,0042,0543,0041,Hougang Ave 8,Blk 502,1.37291834719604,103.88673982857988
101,SBST,1,32,64331,10.8,0544,0041,0544,0043,0544,0042,Hougang Ave 4,Blk 508,1.37143555507852,103.88805955105327
101,SBST,1,33,64521,11.1,0545,0042,0545,0044,0545,0043,Hougang Ave 4,Blk 834,1.36983992146019,103.88956725593734
101,SBST,1,34,64559,11.3,0546,0043,0546,0045,0546,0044,Hougang Ctrl,Blk 830A,1.37060388901687,103.8908113889665
101,SBST,1,35,64549,11.5,0547,0044,0547,0046,0547,0045,Hougang Ctrl,Opp Hougang Ctrl Int,1.37139998302648,103.8917097297832
101,SBST,1,36,64019,12.1,0549,0046,0549,0048,0549,0047,Upp S'goon Rd,Blk 302,1.368308353364,103.89393838248247
101,SBST,1,37,63069,12.4,0551,0047,0551,0049,0550,0048,Upp S'goon Rd,Blk 25,1.36637999879956,103.89194715850095
101,SBST,1,38,63059,12.7,0552,0048,0551,0050,0551,0049,Upp S'goon Rd,Blk 22,1.36437667280221,103.88984149586426
101,SBST,1,39,63049,13.1,0553,0049,0552,0051,0552,0050,Upp S'goon Rd,Glad Tidings Ch,1.36219166668854,103.88752277779692
101,SBST,1,40,63039,13.5,0555,0051,0554,0053,0554,0052,Upp S'goon Rd,Kovan Stn Exit C,1.36026000003341,103.88538416663954
101,SBST,1,41,63029,14.0,0557,0052,0556,0054,0556,0053,Upp S'goon Rd,Opp The Helping Hand,1.35727472200293,103.88218027802674
101,SBST,1,42,63019,14.6,0600,0054,0558,0056,0559,0055,Upp S'goon Rd,Aft Upp S'Goon Shop Ctr,1.35347964311763,103.87800141702434
101,SBST,1,43,62149,14.9,0601,0055,0559,0057,0600,0056,Upp S'goon Rd,Forest Woods,1.35169173270668,103.87595332312252
101,SBST,1,44,62189,15.1,0602,0056,0600,0058,0601,0057,Upp S'goon Rd,S'Goon Stn Exit D/Blk 416,1.35056391832311,103.87470953705504
101,SBST,1,46,66009,15.8,0606,0059,0603,0101,0604,0100,S'goon Ave 2,S'Goon Int,1.35046610176969,103.87168992264615
102,SBST,1,1,64009,0.0,0545,2330,0545,2330,0545,2330,Hougang Ctrl,Hougang Ctrl Int,1.37060695394614,103.89266808874676
102,SBST,1,2,64041,0.7,0548,2333,0547,2333,0547,2333,Upp S'goon Rd,The Midtown,1.37016500002901,103.89535999996713
102,SBST,1,3,64051,1.1,0549,2334,0549,2334,0548,2334,Upp S'goon Rd,Blk 465A,1.37239666924933,103.89777362456783
102,SBST,1,4,64061,1.6,0551,2336,0550,2336,0550,2336,Upp S'goon Rd,Opp Serangoon Sec Sch,1.37557886299976,103.90111900001394
102,SBST,1,5,64401,2.1,0553,2338,0552,2338,0551,2338,Upp S'goon Rd,Opp Blk 477A,1.37839309319848,103.9032366204475
102,SBST,1,6,67739,2.4,0554,2339,0553,2339,0552,2339,Buangkok Dr,Aft Sengkang East Dr,1.37998423176832,103.90195091871207
102,SBST,1,7,67729,2.8,0555,2340,0554,2340,0553,2340,Buangkok Dr,Bef Punggol Rd,1.37948933048443,103.8987256695176
102,SBST,1,8,67719,3.2,0557,2341,0556,2341,0554,2341,Buangkok Dr,Opp Sengkang Fire Stn,1.37972132476485,103.89527238603088
102,SBST,1,9,67609,3.9,0559,2343,0558,2343,0556,2343,Sengkang Ctrl,Buangkok Stn Exit A,1.38393305306468,103.8930397853008
102,SBST,1,10,67619,4.3,0601,2345,0600,2345,0557,2345,Sengkang Ctrl,Blk 201C,1.38776797851536,103.89401435851153
102,SBST,1,11,67341,4.5,0602,2346,0601,2345,0558,2345,Compassvale Dr,Opp Blk 204 CP,1.38864779457077,103.89505169031366
102,SBST,1,12,67199,4.8,0603,2347,0602,2346,0559,2346,Compassvale Rd,Opp Blk 223D,1.3889487081629,103.89689165133598
102,SBST,1,13,67189,5.0,0604,2348,0603,2347,0559,2347,Compassvale Rd,Opp Blk 241,1.39059955869523,103.89742612835978
102,SBST,1,14,67409,5.3,0605,2349,0604,2348,0600,2348,Sengkang East Way,Sengkang Stn,1.3923391568303,103.89606816606354
102,SBST,1,15,67399,5.8,0607,2351,0606,2350,0602,2350,Sengkang East Way,Blk 325 CP,1.39385005995777,103.89167010585574
102,SBST,1,16,67389,6.1,0608,2351,0606,2351,0602,2351,Sengkang East Way,Blk 317B,1.39424377787036,103.88869095686496
102,SBST,1,17,67549,6.4,0609,2352,0607,2352,0603,2352,Sengkang East Way,Opp Hockey Stadium,1.39454660425441,103.88618230819876
102,SBST,1,18,67559,7.0,0611,2354,0609,2354,0605,2354,Sengkang West Way,Opp Blk 471A,1.3954939065925,103.88094503218824
102,SBST,1,19,67569,7.4,0613,2355,0611,2355,0607,2355,Sengkang West Way,Blk 432A,1.39504999232889,103.87700000087196
102,SBST,1,20,67579,7.7,0614,2357,0612,2357,0608,2357,Sengkang West Way,Bef Jln Kayu,1.39483619700068,103.8734686374815
102,SBST,1,21,68031,8.1,0616,2358,0614,2358,0610,2358,Jln Kayu,Jln Kayu Shophouse,1.39705024252478,103.87307298530668
102,SBST,1,22,68051,8.4,0617,2359,0615,2359,0611,2359,Jln Kayu,Bef TPE,1.39955011852479,103.87232065200855
102,SBST,1,23,68111,8.8,0619,0001,0617,0001,0613,0001,Jln Kayu,Bef Seletar Camp G,1.40222194447692,103.87138805557646
102,SBST,1,24,68099,10.4,0624,0005,0622,0005,0618,0005,Seletar Aerospace Dr,Bef Baker St,1.40885009957996,103.87095311541565
102,SBST,1,25,68209,11.0,0626,0007,0624,0007,0620,0007,Seletar Aerospace Dr,Opp Seletar Camp,1.4113435,103.873544
102,SBST,1,26,68239,11.4,0627,0008,0625,0008,0621,0008,Seletar Aerospace View,Seletar Airport,1.41360008537368,103.87287372479015
102,SBST,1,27,68201,12.9,0631,0012,0629,0012,0625,0012,Seletar Aerospace Dr,Aft Seletar Camp,1.409829,103.872581
102,SBST,1,28,68091,13.3,0632,0013,0630,0013,0626,0013,Seletar Aerospace Dr,Aft Baker St,1.40885699822728,103.8711692911676
102,SBST,1,29,68119,14.7,0600,0017,0600,0016,0600,0016,Jln Kayu,Aft Seletar Camp G,1.40231306085319,103.87194871751426
102,SBST,1,30,68059,15.0,0601,0018,0601,0017,0601,0017,Jln Kayu,Aft TPE,1.39978638898633,103.87243527803194
102,SBST,1,31,68049,15.2,0602,0018,0602,0017,0601,0017,Jln Kayu,Opp Jln Tari Lilin,1.39851660309414,103.8729604565282
102,SBST,1,32,68039,15.4,0603,0019,0603,0018,0602,0018,Jln Kayu,Aft Abundant Grace Ch,1.39652972197871,103.87311388899468
102,SBST,1,33,67571,15.7,0604,0020,0604,0019,0603,0019,Sengkang West Way,Aft Lor Tanggam,1.39515796674426,103.87391924861367
102,SBST,1,34,67561,16.0,0604,0021,0604,0020,0604,0020,Sengkang West Way,Opp Blk 432A,1.39545828505824,103.87697696683593
102,SBST,1,35,67551,16.4,0605,0022,0605,0021,0605,0021,Sengkang West Way,Blk 471A,1.39600529337669,103.87927293767908
102,SBST,1,36,67541,17.1,0608,0024,0607,0023,0607,0023,Sengkang East Way,Hockey Stadium,1.39478256874239,103.88633251190508
102,SBST,1,37,67381,17.3,0609,0024,0608,0023,0608,0023,Sengkang East Way,Blk 326 CP,1.39459040201234,103.88844266691056
102,SBST,1,38,67391,17.6,0609,0025,0609,0024,0609,0024,Sengkang East Way,Blk 333B,1.39425676218487,103.89144488028346
102,SBST,1,39,67401,18.1,0611,0027,0611,0026,0611,0026,Sengkang East Way,Opp Sengkang Stn/Blk 260A,1.39290842289238,103.89531738456282
102,SBST,1,40,67181,18.5,0613,0028,0613,0027,0612,0027,Compassvale Rd,Blk 240,1.39101786005668,103.897780179965
102,SBST,1,41,67191,18.7,0614,0029,0614,0028,0613,0028,Compassvale Rd,Blk 223D,1.38908889970693,103.89710881285436
102,SBST,1,42,67349,19.0,0616,0030,0615,0029,0614,0029,Compassvale Dr,Blk 204 CP,1.38837810902521,103.8953369095349
102,SBST,1,43,67611,19.2,0617,0031,0616,0030,0615,0030,Sengkang Ctrl,Blk 204C,1.38776293807936,103.89426271274472
102,SBST,1,44,67601,19.7,0618,0033,0615,0032,0616,0032,Sengkang Ctrl,Buangkok Stn Exit B,1.38334470717282,103.8932683273077
102,SBST,1,45,67711,20.2,0620,0035,0617,0034,0618,0034,Buangkok Dr,Bef Sengkang Fire Stn,1.38013294516415,103.8947798896038
102,SBST,1,46,67721,20.6,0622,0036,0618,0035,0619,0035,Buangkok Dr,Aft Punggol Rd,1.37971349716278,103.89819238601864
102,SBST,1,47,67731,21.0,0624,0037,0619,0036,0620,0036,Buangkok Dr,Bef Sengkang East Dr,1.38018738604916,103.90138066955193
102,SBST,1,48,64409,21.5,0625,0038,0621,0038,0621,0038,Upp S'goon Rd,Blk 477A,1.37820165544364,103.90352727356866
102,SBST,1,49,64069,21.9,0627,0039,0622,0039,0622,0039,Upp S'goon Rd,Serangoon Sec Sch,1.37526504951859,103.90134716214978
102,SBST,1,50,64059,22.3,0629,0040,0624,0040,0623,0040,Upp S'goon Rd,Blk 355,1.37249135705281,103.8983747045234
102,SBST,1,51,64049,22.6,0630,0041,0625,0041,0624,0041,Upp S'goon Rd,Opp The Midtown,1.3703713899857,103.89603248614272
102,SBST,1,52,64009,23.3,0630,0043,0627,0042,0626,0042,Hougang Ctrl,Hougang Ctrl Int,1.37060695394614,103.89266808874676
103,SBST,1,1,66009,0.0,0600,0015,0600,2400,0600,2400,S'goon Ave 2,S'Goon Int,1.35046610176969,103.87168992264615
103,SBST,1,2,62131,0.5,0602,0018,0602,0003,0603,0003,Upp S'goon Rd,S'Goon Stn Exit H,1.3489790064228,103.87277432797596
103,SBST,1,3,62141,0.9,0604,0019,0604,0004,0604,0005,Upp S'goon Rd,Opp Blk 1,1.35149112412235,103.87515194713768
103,SBST,1,4,63141,1.3,0605,0021,0605,0006,0606,0007,Boundary Rd,Blk 209,1.35404612202219,103.87491322643768
103,SBST,1,5,63361,1.8,0607,0023,0607,0008,0608,0009,Yio Chu Kang Link,Opp S'Goon Sports Cplx,1.35744648841295,103.87383985365209
103,SBST,1,6,63181,2.2,0550,0025,0609,0010,0610,0011,Yio Chu Kang Rd,Bef St. Helier's Ave,1.36083138898279,103.8734622220156
103,SBST,1,7,63191,2.6,0551,0026,0611,0011,0611,0012,Yio Chu Kang Rd,Aft Serangoon Nth Ave 1,1.36426277802723,103.87403972199432
103,SBST,1,8,63201,2.8,0552,0027,0612,0012,0612,0013,Yio Chu Kang Rd,Blk 133,1.36617789459924,103.87492029493984
103,SBST,1,9,63211,3.1,0553,0028,0613,0013,0613,0014,Yio Chu Kang Rd,Blk 138,1.36814638231195,103.87573084011618
103,SBST,1,10,64101,3.6,0555,0029,0614,0015,0615,0015,Yio Chu Kang Rd,Opp Gracehaven S Army,1.37212119701131,103.87653938842564
103,SBST,1,11,64111,4.0,0557,0030,0616,0016,0616,0016,Yio Chu Kang Rd,Opp Blk 953,1.37594188334629,103.87684285462154
103,SBST,1,12,64121,4.4,0558,0031,0617,0017,0617,0017,Yio Chu Kang Rd,Aft Ang Mo Kio Ave 5,1.37974139718092,103.87650111729936
